,entid,ENTTYPE,INDUSTRYPHY,ent_name,region_id,rc_cf,rc_le,rc_op,rc_ot,follow,level
1581,786225410,33,11,mJaxon,66,0.000580538,0.001555438,0.000336161,0.00991485,1,C
1582,786859733,26,11,mJaxson,92,0.002481468,0.001304652,0.001478271,0.019384623,0,SSS
1583,786949367,38,11,mJay,89,0.006773524,0.001083454,0.000713613,0.011848822,1,SSS
1584,786961077,8,10,fJaya,52,0.000211187,0.001660887,0.000413741,0.003241839,1,C
1585,787147017,45,9,mJayce,65,0.000834775,0.001410214,0.001705782,0.014362375,1,SSS
1586,787246286,5,10,fJayda,67,0.000439117,0.000716539,0.001844517,0.034387913,0,C
1587,787523300,17,5,mJayden,22,0.000357657,0.007832972,0.000412497,0.004333811,0,SSS
1588,787711245,6,4,fJayden,44,0.000140548,0.000631139,0.000389948,0.003057745,1,SSS
1589,787889606,43,11,mJaydon,52,9.70E-05,0.001109514,0.00050273,0.00128091,0,SSS
1590,789208443,75,0,fJayla,20,0.000856522,0.001041193,0.000474194,0.00630856,1,SSS
1591,789380757,65,11,mJaylen,1,0.003801967,0.000801016,0.000871949,0.024502788,1,S
1592,790049957,64,5,fJaylene,34,0.002926414,0.011124959,0.2222718,0.251765668,0,SSS
1593,790071042,70,5,mJaylin,36,0.000903993,0.001830437,0.000413645,0.012438016,1,SSS
1594,790307959,37,5,fJaylinn,60,0.000160778,0.000659679,0.000223862,0.007162829,1,SSS
1595,790581983,58,0,mJaylon,18,0.000701716,0.000724122,0.000803726,0.012923221,1,SSS
1596,790677122,28,0,fJaylynn,23,0.001093825,0.001463425,0.000416624,0.011716766,0,SSS
1597,790724630,49,0,fJayne,95,8.67E-05,0.000938533,0.000488877,0.002212329,1,SSS
1598,790876167,56,11,mJayson,19,9.06E-05,0.000287262,0.000184081,0.002394178,1,C
1599,790975792,8,5,fJazlyn,72,0.002792719,0.000709129,0.000642917,0.008964485,1,SSS
1600,791012688,70,2,fJazmin,58,9.32E-05,0.001892182,0.001320795,0.002936217,1,SSS
1601,792720723,54,5,fJazmine,91,0.000213811,0.001555999,0.003784131,0.003098278,1,SSS
1602,793145101,55,5,fJazz,36,0.005446919,0.001160408,0.000746251,0.011012847,0,SSS
1603,793823151,53,10,fJean,41,0.000138641,0.000576995,0.000161429,0.008404827,0,C
1604,794150581,59,9,fJeanette,81,0.001050677,0.032292202,0.004936378,0.107642524,1,SSS
1605,794800752,74,2,fJeanine,37,0.000133473,0.002633385,0.000269153,0.003305714,1,SSS
1606,795083272,22,19,fJeanne,55,0.000123278,0.000571621,0.000640725,0.000997452,0,SSS
1607,795693023,41,12,fJeannette,67,0.009532039,0.001765405,0.000875421,0.037138373,0,SSS
1608,796872568,17,7,fJeannie,44,0.000624542,0.000697407,0.000766167,0.00884167,1,SSS
1609,798538458,44,17,fJeannine,78,0.000125997,0.00087377,0.000308189,0.001393849,0,SSS
1610,799326058,61,2,mJeb,46,0.001584087,0.000706348,0.000302084,0.01310359,0,SSS
1611,800149315,51,11,mJebediah,51,0.000428226,0.000759639,0.00027405,0.00697621,0,C
1612,800606822,48,5,mJed,43,0.000520669,0.002390107,0.000414447,0.009736123,1,SSS
1613,801253328,9,4,mJediah,79,0.000102565,0.002073182,0.000473381,0.003739104,0,SSS
1614,801579375,26,11,mJedidiah,92,0.00022939,0.002431454,0.002025014,0.016214265,0,SSS
1615,801775756,32,14,mJeff,2,0.000894001,0.000502365,0.000406455,0.00478859,0,SSS
1616,801962738,4,5,mJefferson,10,0.000222201,0.001475761,0.0009446,0.010117677,0,SSS
1617,802042048,67,11,mJeffery,35,0.000106414,0.001158825,0.001658381,0.006542724,1,SSS
1618,802164874,25,2,mJeffrey,58,0.000169536,0.001263712,0.000194827,0.001802712,1,SSS
1619,803076510,74,5,mJeffry,93,0.000120549,0.000457438,0.000483201,0.002507883,1,SSS
1620,803268941,41,0,fJemima,43,0.00017721,0.003131279,0.000195379,0.003562359,0,SSS
1621,803399659,73,11,fJemma,11,0.000499356,0.002008393,0.000723148,0.021072414,1,C
1622,804550396,6,14,fJen,64,0.000116294,0.000725959,0.000259087,0.001844661,0,SSS
1623,804713421,0,8,fJena,87,0.001387643,0.00114223,0.000279344,0.003108513,1,SSS
1624,804923936,52,12,fJenelle,79,0.001216838,0.001120455,0.000581585,0.003679628,1,SSS
1625,805505073,34,11,fJenessa,9,0.003693881,0.001259977,0.00045647,0.020542271,1,C
1626,807391640,47,2,fJenna,93,0.003299102,0.001321002,0.000411733,0.006717409,1,SSS
1627,807448595,29,5,fJennette,57,8.19E-05,0.000733473,0.000507749,0.001593049,1,C
1628,807621140,69,9,fJenni,76,0.002004129,0.009877177,0.006510873,0.265431941,1,C
1629,807758604,6,0,fJennie,38,0.000493711,0.00197656,0.000261989,0.004104054,1,SSS
1630,807853643,47,4,fJennifer,81,9.53E-05,0.00089439,0.000116552,0.004620472,1,SSS
1631,808058276,69,5,fJenny,1,8.92E-05,0.001367742,0.000380805,0.002160304,1,SSS
1632,808471480,11,5,fJensen,67,0.00010626,0.000836118,0.000306664,0.007551579,1,SSS
1633,808970360,40,8,mJensen,6,0.003980531,0.000625532,0.001351174,0.015306448,1,SSS
1634,809102913,45,6,mJenson,93,0.00021728,0.000672948,0.000241002,0.011841827,0,SSS
1635,809210755,54,3,mJerald,61,0.000121551,0.000464762,0.000303209,0.00125524,0,SSS
1636,809273387,64,2,mJeremiah,50,0.000142272,0.000368417,0.000128598,0.003694064,0,SSS
1637,809797407,48,2,mJeremy,53,0.000740325,0.000547513,0.000135604,0.005609623,0,SSS
1638,810340507,12,3,fJeri,98,0.000129445,0.000542721,0.000503373,0.001928845,0,SSS
1639,810358507,14,9,mJericho,42,0.000113546,0.001627055,0.000175279,0.001581822,0,C
1640,810850516,7,0,mJermaine,65,8.87E-05,0.000325392,0.000100092,0.003758179,0,SSS
1641,812482882,5,9,mJerome,24,0.000441499,0.000672074,0.000318131,0.00207481,1,C
1642,812966604,25,5,fJerri,35,0.000745255,0.00093426,0.000333552,0.003243725,0,SSS
1643,813871123,46,5,mJerry,79,8.05E-05,0.001798062,0.000200927,0.003245031,0,SSS
1644,813963206,48,11,fJess,22,0.000147091,0.000365917,0.000293979,0.00349969,0,C
1645,814518931,63,8,fJessa,82,0.028263593,0.000604889,0.00170827,0.020608114,0,SSS
1646,814820539,28,5,mJesse,7,0.000138979,0.002576663,0.000215954,0.001266309,1,SSS
1647,815878087,27,12,fJessica,28,0.000398238,0.002779632,0.000352626,0.003251345,0,SSS
1648,816874677,12,2,mJessie,63,0.000604955,0.001487332,0.00460696,0.01905491,0,SSS
1649,817168194,20,5,fJessie,21,0.001203038,0.002808237,0.000465078,0.004341257,0,SSS
1650,818420099,55,5,mJesus,21,9.80E-05,0.000656261,0.000241774,0.002623199,1,SSS
1651,818633038,46,0,fJet,66,0.000312426,0.000791658,0.000562482,0.002369077,0,SSS
1652,818851988,67,5,mJet,84,0.000590721,0.000797793,0.000445052,0.004516723,0,SSS
1653,819824852,29,2,mJethro,77,0.002948096,0.001042986,0.000823283,0.01028646,1,SSS
1654,822631215,51,5,mJett,11,0.000644481,0.000601063,0.000987316,0.01869005,1,SSS
1655,822850634,9,5,fJewel,74,9.79E-05,0.000957457,0.000197114,0.002627063,1,SSS
1656,823821719,18,5,fJill,68,0.000156127,0.007661256,0.000812249,0.013050319,0,SSS
1657,824528719,66,5,fJillian,9,0.000154728,0.000824969,0.000298963,0.00317623,1,SSS
1658,825477088,62,11,mJim,26,0.003328699,0.003055597,0.000424773,0.018258423,1,SSS
1659,826854923,72,5,mJimmie,96,0.000214164,0.000601407,0.000413687,0.002285909,1,SSS
1660,827562538,33,5,mJimmy,78,0.000100071,0.001928712,0.000321129,0.000997275,1,SSS
1661,827697277,75,11,fJo,76,7.84E-05,0.000482308,0.001441374,0.006322551,0,C
1662,828432321,43,5,mJoachim,39,0.000603018,0.000211949,0.000341113,0.005732635,0,SSS
1663,828439901,27,5,fJoan,45,0.000110762,0.000461188,0.000186095,0.003527209,1,C
1664,828831767,35,11,fJoann,29,0.000108493,0.000274922,0.000138819,0.005509954,1,C
1665,830118671,12,11,fJoanna,35,0.000133512,0.000226475,0.001047872,0.00139814,1,SSS
1666,830155228,61,5,fJoanne,42,0.001958102,0.000451303,0.00088677,0.011476403,0,SSS
1667,830233875,74,5,mJoaquin,70,0.000172857,0.012827914,0.000863466,0.002757961,0,SSS
1668,830315263,54,4,fJocelyn,88,0.000940885,0.000714625,0.008220733,0.020439843,0,SSS
1669,831141326,60,1,fJodi,37,0.004534163,0.002461585,0.005445369,0.02390128,1,C
1670,832770260,65,5,fJodie,2,9.59E-05,0.000864041,0.000361016,0.002371856,1,SSS
1671,833396936,10,2,fJody,27,0.000317647,0.001881975,0.000269473,0.001874863,0,SSS
1672,834166607,17,6,mJody,81,0.000263983,0.001815934,0.000489297,0.003598446,0,SSS
1673,834264380,1,14,mJoe,99,0.000109629,0.001764029,0.00024859,0.003412781,0,SSS
1674,834948383,73,8,mJoel,31,0.000109412,0.001338128,0.000121515,0.00147784,1,SSS
1675,835635503,44,4,fJoelle,91,0.000138587,0.001670626,0.000514985,0.001274255,1,SSS
1676,835695698,31,0,mJoey,30,0.000485099,0.001485268,0.000503365,0.002054008,0,SSS
1677,835862955,35,9,mJohan,23,8.68E-05,0.000703853,0.000396514,0.001698598,0,C
1678,836448228,66,0,fJohanna,3,8.95E-05,0.000892777,0.00024164,0.004839619,1,SSS
1679,836459599,0,9,mJohn,9,0.000238393,0.000206934,0.000211588,0.003333701,1,C
1680,836910852,25,11,mJohnathan,27,0.000149679,0.000324585,0.000151095,0.003499295,1,C
1681,837237594,16,5,mJohnathon,2,0.000205226,0.000990533,0.000244413,0.002688588,1,SSS
1682,837743488,13,10,mJohnnie,27,0.000347254,0.001202748,0.000171418,0.004420866,1,C
1683,838492028,44,11,mJohnny,21,0.000125599,0.000585973,0.00025773,0.006852849,0,SSS
1684,838626496,55,0,fJoleen,84,0.000120291,0.000383312,0.000280082,0.001647828,0,SSS
1685,838630189,46,8,fJolene,11,0.00524491,0.000356854,0.001452651,0.028840307,1,SSS
1686,838812049,63,2,fJolie,88,0.000201345,0.015963873,0.000844962,0.02158682,0,SSS
1687,839138446,70,11,mJon,62,0.000157426,0.001569685,0.001415721,0.004008656,0,C
1688,839764982,15,11,mJonah,37,0.000264448,0.000716762,0.000168787,0.00459971,1,SSS
1689,839828255,36,5,mJonas,3,6.79E-05,0.002917427,0.000256715,0.003480443,1,SSS
1690,840506563,69,7,mJonathan,31,0.00074738,0.00127441,0.000604495,0.016310772,1,SSS
1691,841011628,71,4,mJonathon,58,7.37E-05,0.000660437,0.001039319,0.002850049,0,SSS
1692,841110875,38,4,fJoni,66,0.000362582,0.000912151,0.004003623,0.00177765,0,SSS
1693,841541151,31,11,mJonty,6,0.000712882,0.000774648,0.001094079,0.006084032,1,C
1694,841550612,62,5,mJordan,9,0.000841916,0.00060503,0.000249586,0.006050221,0,SSS
1695,842352509,65,2,fJordan,1,0.000251063,0.000902643,0.000281023,0.002833705,0,SSS
1696,842601360,18,5,fJordana,66,0.000134706,0.000627578,0.000113047,0.001885738,1,SSS
1697,844295511,73,12,mJordon,61,7.19E-05,0.001068921,0.000294001,0.001253113,1,SSS
1698,845071982,33,5,mJordy,72,0.000187453,0.00167794,0.000200212,0.003552788,1,SSS
1699,846893267,40,4,fJordyn,99,0.000183999,0.001510593,0.000472727,0.002723076,1,SSS
1700,846968387,63,5,mJorge,81,6.03E-05,0.000789702,0.000599445,0.00205391,0,SSS
1701,847757925,8,11,fJorja,88,0.000116382,0.000294797,0.000322733,0.00188419,1,C
1702,847821512,71,5,mJose,65,0.004321154,0.014222623,0.011345105,0.077544294,0,SSS
1703,848068003,23,11,fJoselyn,35,0.001891636,0.011547507,0.004416795,0.079068348,1,C
1704,848138725,16,0,mJoseph,19,0.00013344,0.001341015,0.000182976,0.003430656,0,SSS
1705,848214706,20,11,fJosephine,0,0.000716852,0.001464561,0.000377009,0.00146432,0,SSS
1706,848455265,58,5,mJosh,67,0.005316867,0.008807653,0.013628439,0.075119399,1,SSS
1707,849347506,31,0,mJoshua,87,0.000166229,0.005209266,0.000296525,0.007501103,0,SSS
1708,850043097,45,14,mJosiah,53,0.000389861,0.00174953,0.000385271,0.002079348,1,SSS
1709,850118958,62,5,fJosie,72,5.70E-05,0.003942547,0.000472409,0.001232497,1,SSS
1710,851148115,51,8,mJosue,1,0.000576121,0.000790618,0.000272303,0.00216516,0,SSS
1711,851721267,69,3,mJovan,94,0.000176304,0.000967361,0.000190816,0.004674494,0,SSS
1712,852937779,35,5,fJoy,4,9.83E-05,0.001283176,0.000222373,0.00190862,1,SSS
1713,854368587,1,11,fJoyce,98,0.000647311,0.000845646,0.000280003,0.001581382,1,C
1714,854740724,61,2,mJuan,31,0.000149105,0.001335298,0.000125726,0.002888424,0,SSS
1715,855400778,60,17,fJuanita,25,0.001983178,0.003703633,0.000332106,0.010487912,1,C
1716,855403793,12,5,mJudah,79,7.26E-05,0.00157445,0.000166933,0.001497776,0,SSS
1717,855724058,10,5,mJudas,71,0.000412172,0.004954597,0.00042952,0.005596755,1,SSS
1718,856331759,24,11,mJudd,19,0.000167309,0.001611802,0.000202236,0.004665527,1,C
1719,856465520,43,5,fJude,31,0.000793064,0.000913741,0.001132834,0.00561752,1,SSS
1720,856862484,27,9,mJude,92,0.000156444,0.001675801,0.00018592,0.003526094,0,SSS
1721,856995987,8,5,fJudith,35,9.56E-05,0.000477672,0.000366918,0.005735707,1,SSS
1722,857460567,31,12,fJudy,47,0.001011096,0.009288115,0.001011733,0.003457323,0,SSS
1723,858642290,47,8,fJules,87,0.000190813,0.001374883,0.000235651,0.001316718,1,SSS
1724,859307071,14,9,fJulia,17,0.000132386,0.000963826,0.000282198,0.000892218,1,C
1725,860188978,67,11,mJulian,64,0.000120688,0.001083598,0.000337677,0.006305333,0,C
1726,860642770,38,14,fJuliana,91,0.002197274,0.004371426,0.003923129,0.024437265,1,SSS
1727,861969081,4,11,fJulianna,47,9.61E-05,0.000773957,0.000135441,0.001482355,1,C
1728,862503712,45,0,fJulianne,98,0.000232137,0.002453433,0.000321154,0.00142743,1,SSS
1729,863135967,50,2,fJulie,97,0.000157766,0.001758507,0.000649394,0.005210636,0,SSS
1730,864245519,30,11,fJulienne,24,0.000311585,0.001832457,0.00065773,0.006839386,1,SSS
1731,867450888,4,2,fJuliet,92,0.000166935,0.00056455,0.000315757,0.002840736,1,SSS
1732,868753724,33,5,fJuliette,7,0.000147332,0.004065009,0.00031639,0.001007426,0,SSS
1733,869419353,75,5,mJulio,23,0.000179604,0.00551322,0.004568384,0.00260574,1,SSS
1734,869972366,48,8,fJulissa,32,0.000308186,0.001270154,0.000430184,0.002047347,1,SSS
1735,870389928,33,11,mJulius,93,0.000433699,0.000567423,0.0004015,0.004887038,0,C
1736,870499969,62,5,fJuly,74,0.003538586,0.00854952,0.001840115,0.015540608,1,SSS
1737,871120598,25,11,fJune,92,0.000630092,0.001219455,0.000555159,0.002612137,1,C
1738,871374337,9,5,fJuniper,58,8.05E-05,0.000710984,0.00040851,0.003949794,0,SSS
1739,871452527,50,4,fJuno,38,0.000354653,0.00255349,0.000517359,0.004504137,0,SSS
1740,872315468,11,8,fJustice,5,0.000115223,0.004700866,0.000356319,0.010174278,1,SSS
1741,872991105,19,5,mJustice,48,9.63E-05,0.000595451,0.000342198,0.001869981,0,SSS
1742,873035916,75,11,mJustin,95,0.00011152,0.001668683,0.000151869,0.00239082,0,SSS
1743,873122057,72,0,fJustina,26,0.000102964,0.000393825,0.000404183,0.003604421,1,SSS
1744,873339738,54,6,fJustine,22,0.000906551,0.00076149,0.000415715,0.015578479,0,SSS
1745,875130972,60,11,fKacey,19,0.00022917,0.000655205,0.005996307,0.006892038,1,SSS
1746,875509310,72,5,mKade,19,0.000507282,0.00599174,0.001825289,0.019819317,0,SSS
1747,875670290,72,11,mKaden,74,0.000110166,0.000662009,0.000124993,0.004276416,0,SSS
1748,875749807,30,0,fKadence,86,0.000494099,0.002183057,0.002055257,0.011262952,1,SSS
1749,876040916,48,5,mKai,71,0.000147801,0.000219886,0.000545351,0.001418021,1,SSS
1750,876474681,38,11,mKaiden,15,5.84E-05,0.000470106,0.000383213,0.001212393,1,C
1751,876759904,63,5,fKaidence,36,0.000111668,0.000737433,0.00027758,0.00112094,0,SSS
1752,877210685,23,2,fKailey,7,0.000108358,0.000502892,0.000443623,0.004472316,0,SSS
1753,877887130,46,5,fKailyn,14,0.001569502,0.000532613,0.000328287,0.003895498,0,SSS
1754,878303695,69,9,mKaine,67,0.000132483,0.00034618,0.000234609,0.001763483,0,C
1755,878552503,1,4,fKaitlin,89,0.000187429,0.00461238,0.000976563,0.006841133,0,SSS
1756,879756096,15,10,fKaitlyn,30,0.000107696,0.00247209,0.000773722,0.005140113,0,C
1757,879905170,38,9,fKaitlynn,56,0.00010996,0.001543463,0.00026144,0.001702053,1,SSS
1758,880417693,17,7,mKale,56,0.00011396,0.000618251,0.000153402,0.0026898,0,SSS
1759,880705593,19,12,fKalea,97,0.001459897,0.000907377,0.001002543,0.010413912,1,SSS
1760,881227121,46,19,mKaleb,85,0.000666078,0.000319779,0.000465598,0.001578874,1,SSS
1761,881513762,58,2,fKaleigh,60,9.50E-05,0.001202223,0.000372423,0.002385315,0,SSS
1762,881547330,27,11,fKali,51,0.000146982,0.001152633,0.000181539,0.002192501,1,C
1763,881548882,0,2,fKalia,79,0.000103548,0.001140251,0.000183751,0.001416392,0,SSS
1764,882884473,32,5,fKalista,56,0.000231162,0.000403387,0.0002586,0.003509294,1,SSS
1765,884338794,40,19,fKallie,84,0.0001521,0.000431359,0.000308656,0.002705757,1,SSS
1766,884908859,55,11,fKamala,32,0.000226135,0.001336806,0.00025102,0.005712646,1,C
1767,885174822,12,11,mKameron,81,0.000515655,0.000937824,0.00051428,0.009721764,1,SSS
1768,885221811,23,2,fKamryn,0,7.81E-05,0.000470458,0.000146505,0.001956263,0,SSS
1769,885686552,26,11,mKane,70,9.04E-05,0.000981814,0.000142309,0.001886556,0,C
1770,885727648,17,11,fKara,9,0.000122593,0.000395191,0.000145871,0.006104308,0,C
1771,885903287,18,8,fKaren,18,0.000625526,0.000900228,0.0002889,0.005162491,0,SSS
1772,885933834,45,5,fKari,89,0.00021708,0.000482728,0.000340085,0.002764793,1,SSS
1773,885962709,7,11,fKarin,98,0.000114878,0.000836575,0.000173708,0.00501261,0,C
1774,886230972,28,14,fKarina,44,0.000152162,0.003650484,0.000334279,0.003886387,1,SSS
1775,886996058,72,5,fKarissa,14,0.00030363,0.000675584,0.000364883,0.013023783,1,SSS
1776,887340189,67,2,mKarl,2,0.000118833,0.001039288,0.000356771,0.010214524,1,SSS
1777,888170947,52,4,fKarla,13,0.002277411,0.001540258,0.000457376,0.023146266,0,SSS
1778,888191670,73,11,fKarlee,42,0.000429516,0.000679815,0.000257111,0.003939714,1,SSS
1779,889021404,16,2,fKarly,81,0.000324204,0.000888179,0.000211235,0.001786949,0,SSS
1780,891318689,68,11,fKarolina,56,0.000271908,0.000796195,0.000251691,0.001945048,0,SSS
1781,891473048,14,14,mKarson,73,0.000826356,0.00038462,0.000334522,0.004311232,0,SSS
1782,891897604,57,2,fKaryn,51,0.002089969,0.000657591,0.000168001,0.004420169,1,SSS
1783,892196320,4,11,fKasey,2,0.000878526,0.000293654,0.00037594,0.005441045,0,SSS
1784,892286028,21,11,mKash,75,0.00103608,0.003299204,0.000328459,0.011645828,1,SSS
1785,892449122,54,4,mKasper,73,0.000122376,0.0004422,0.000147709,0.006135217,0,SSS
1786,893433254,48,12,fKassandra,96,0.000461258,0.000304531,0.000218926,0.003744642,0,SSS
1787,893496146,57,7,fKassidy,57,7.18E-05,0.001692691,0.005585135,0.002976682,0,SSS
1788,893507386,2,14,fKassie,66,0.000152844,0.000564153,0.000129158,0.002236334,1,SSS
1789,893839911,47,11,fKat,76,0.000842094,0.000778378,0.000646602,0.022361774,1,C
1790,894671305,54,2,fKatara,76,0.000926234,0.00052342,0.000239905,0.002307295,1,SSS
1791,894806594,39,2,fKatarina,20,0.000124866,0.000454212,0.000157788,0.003065925,0,SSS
1792,895149898,7,12,fKate,37,0.000474005,0.001948966,0.000474304,0.002516817,0,SSS
1793,895540262,28,2,fKatelyn,30,0.000105517,0.0004013,0.000148074,0.001513758,1,SSS
1794,895605368,57,0,fKatelynn,39,0.002228715,0.00265351,0.000187204,0.003306693,1,SSS
1795,896079602,24,5,fKaterina,44,0.003203331,0.005816862,0.01140003,0.068215042,1,SSS
1796,897913579,45,5,fKatharine,91,0.000417254,0.000453707,0.000292002,0.003601982,0,SSS
1797,898349455,33,0,fKatherine,70,0.00051766,0.000600987,0.000218395,0.006447195,0,SSS
1798,898474260,54,12,fKathleen,75,0.000381562,0.00101983,0.000231128,0.002096671,0,SSS
1799,899291383,70,5,fKathryn,88,0.000627784,0.000714553,0.000394667,0.002786063,1,SSS
1800,899842500,68,12,fKathy,78,0.001427054,0.001502932,0.000359557,0.00901693,1,SSS
1801,899947531,35,5,fKatia,52,7.89E-05,0.001111235,0.00029288,0.002357103,0,SSS
1802,901165713,45,10,fKatie,65,0.002012586,0.004044904,0.000501466,0.005522315,0,C
1803,901191031,4,2,fKatlyn,9,0.000241086,0.001099062,0.000384349,0.002183005,0,SSS
1804,901419980,64,6,fKatniss,6,0.000364484,0.00111628,0.000364713,0.002035569,0,SSS
1805,901842948,6,0,fKatrina,30,0.000155399,0.000403434,0.000367411,0.003962396,0,SSS
1806,902926747,31,5,fKaty,85,0.001023145,0.000418195,0.00032433,0.005002745,1,SSS
1807,903415777,47,12,fKatya,31,0.000787396,0.000637827,0.000361489,0.003053157,0,SSS
1808,903426713,6,10,fKay,17,0.000787486,0.000582085,0.000302024,0.00305351,0,SSS
1809,906526832,53,11,fKaya,77,0.001044606,0.000426264,0.000405033,0.005906668,1,SSS
1810,906699897,66,5,mKayden,83,0.000599077,0.000254881,0.001136811,0.016408995,0,SSS
1811,907595559,8,5,fKaye,7,0.002585031,0.007020085,0.000926641,0.016934028,1,SSS
1812,908247590,31,11,fKayla,67,9.09E-05,0.001153332,0.000280554,0.002989986,0,C
1813,908820235,42,2,fKaylee,5,0.000325494,0.000373212,0.000367365,0.005489071,0,SSS
1814,909231783,5,5,fKayleigh,71,0.000227208,0.000504551,0.000197016,0.003165599,1,SSS
1815,910245437,6,2,mKaylen,11,0.000896564,0.001955782,0.000497811,0.009962467,0,SSS
1816,910574502,3,5,fKayley,10,0.000188163,0.002295914,0.000462406,0.002644473,1,SSS
1817,910606065,20,0,fKaylie,55,0.00105699,0.000700771,0.000111991,0.016347671,1,SSS
1818,910718749,18,9,fKaylin,26,0.000159808,0.00050339,0.00058045,0.004150322,1,C
1819,911243271,3,11,mKayson,17,0.000268806,0.001570043,0.001203654,0.008427658,1,C
1820,912064247,68,11,mKeanu,8,0.000370902,0.00043917,0.000464987,0.005169378,1,SSS
1821,912867997,61,10,fKeara,41,0.005442224,0.002684082,0.002212689,0.041633856,0,SSS
1822,913345620,3,4,mKeaton,79,0.000780158,0.003265446,0.00082823,0.012230207,1,SSS
